"MedCodeID","Term","QOFClusterID","QOFClusterDesc","QOFSnomedCTConceptId","SnomedCTDescriptionId","QOFUnmatchedCodeDescription"
,,"CAN_COD","Codes for relevant malignancies","707379000",,"Primary mucoepidermoid carcinoma of trachea"
,,"CAN_COD","Codes for relevant malignancies","707378008",,"Primary myoepithelial carcinoma of trachea"
,,"CAN_COD","Codes for relevant malignancies","707377003",,"Primary signet ring cell carcinoma of trachea"
,,"CAN_COD","Codes for relevant malignancies","707362006",,"Malignant melanoma of sphenoidal sinus"
,,"CAN_COD","Codes for relevant malignancies","707386008",,"Primary acinar cell carcinoma of trachea"
,,"CAN_COD","Codes for relevant malignancies","403996004",,"Infantile fibrosarcoma"
,,"CAN_COD","Codes for relevant malignancies","403940006",,"Clear cell eccrine hidradenocarcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403941005",,"Malignant cylindroma of skin"
,,"CAN_COD","Codes for relevant malignancies","403942003",,"Malignant eccrine spiradenoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403943008",,"Malignant chondroid syringoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403944002",,"Small cell eccrine carcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403947009",,"Perianal Paget's disease"
,,"CAN_COD","Codes for relevant malignancies","403949007",,"Apocrine adenocarcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403950007",,"Moll's gland adenocarcinoma"
,,"CAN_COD","Codes for relevant malignancies","403951006",,"Ceruminous gland adenocarcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403954003",,"Mixed eccrine/pilar adnexal carcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403955002",,"Undifferentiated adnexal carcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403977003",,"Angiosarcoma"
,,"CAN_COD","Codes for relevant malignancies","403978008",,"Kaposi's sarcoma - sporadic"
,,"CAN_COD","Codes for relevant malignancies","369567009",,"Malignant tumor involving right ovary by direct extension from vagina"
,,"CAN_COD","Codes for relevant malignancies","404016005",,"Giant cell malignant fibrous histiocytoma of skin"
,,"CAN_COD","Codes for relevant malignancies","404039004",,"Melanotic malignant nerve sheath tumor"
,,"CAN_COD","Codes for relevant malignancies","404038007",,"Epithelioid malignant nerve sheath tumor"
,,"CAN_COD","Codes for relevant malignancies","371966005",,"Primary malignant neoplasm of adrenal medulla"
,,"CAN_COD","Codes for relevant malignancies","371967001",,"Primary malignant neoplasm of ampulla of Vater"
,,"CAN_COD","Codes for relevant malignancies","371968006",,"Primary malignant neoplasm of anterior two-thirds of tongue"
,,"CAN_COD","Codes for relevant malignancies","403979000",,"Kaposi's sarcoma - endemic"
,,"CAN_COD","Codes for relevant malignancies","404017001",,"Inflammatory malignant fibrous histiocytoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403986008",,"Lymphangiosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404015009",,"Superficial malignant fibrous histiocytoma of skin"
,,"CAN_COD","Codes for relevant malignancies","404014008",,"Malignant fibrous histiocytoma of skin"
,,"CAN_COD","Codes for relevant malignancies","404010004",,"Dermatofibrosarcoma protuberans with giant cell fibroblastoma"
,,"CAN_COD","Codes for relevant malignancies","404009009",,"Dermatofibrosarcoma protuberans with granular cell change"
,,"CAN_COD","Codes for relevant malignancies","404008001",,"Dermatofibrosarcoma protuberans with myoid differentiation"
,,"CAN_COD","Codes for relevant malignancies","403927001",,"Malignant melanoma of nail apparatus"
,,"CAN_COD","Codes for relevant malignancies","371969003",,"Primary malignant neoplasm of apex of urinary bladder"
,,"CAN_COD","Codes for relevant malignancies","402882001",,"Hodgkin's disease affecting skin"
,,"CAN_COD","Codes for relevant malignancies","403939009",,"Eccrine ductal carcinoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403713003",,"Psoralen and long-wave ultraviolet radiation therapy-associated squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403711001",,"Psoralen and long-wave ultraviolet radiation therapy-associated skin malignancy"
,,"CAN_COD","Codes for relevant malignancies","403458008",,"Localized skin involvement by breast carcinoma"
,,"CAN_COD","Codes for relevant malignancies","40312006",,"Pericarditis co-occurrent and due to tumor metastatic to pericardium"
,,"CAN_COD","Codes for relevant malignancies","403889000",,"Verrucous carcinoma of oral cavity"
,,"CAN_COD","Codes for relevant malignancies","402910001",,"Anogenital verrucous carcinoma of Buschke-Löwenstein"
,,"CAN_COD","Codes for relevant malignancies","403890009",,"Squamous cell carcinoma of vulva due to lichen sclerosus"
,,"CAN_COD","Codes for relevant malignancies","402881008",,"Primary cutaneous B-cell lymphoma"
,,"CAN_COD","Codes for relevant malignancies","402880009",,"Primary cutaneous large T-cell lymphoma"
,,"CAN_COD","Codes for relevant malignancies","402879006",,"T-cell leukemic infiltration of skin"
,,"CAN_COD","Codes for relevant malignancies","402876004",,"Malignant tumor of nerve sheath origin"
,,"CAN_COD","Codes for relevant malignancies","402873007",,"Malignant fibrohistiocytic tumor of skin"
,,"CAN_COD","Codes for relevant malignancies","402871009",,"Malignant neoplasm of subcutaneous fibrous tissue"
,,"CAN_COD","Codes for relevant malignancies","402912009",,"Vulval verrucous carcinoma of Buschke-Löwenstein"
,,"CAN_COD","Codes for relevant malignancies","403920004",,"Minimal deviation malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","404045007",,"Epithelioid leiomyosarcoma of skin"
,,"CAN_COD","Codes for relevant malignancies","403926005",,"Malignant melanoma of oral cavity"
,,"CAN_COD","Codes for relevant malignancies","403925009",,"Neurotropic malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","403924008",,"Desmoplastic malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","403923002",,"Spindle cell malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","403714009",,"Psoralen and long-wave ultraviolet radiation therapy-associated malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","403921000",,"Borderline malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","403929003",,"Trichilemmal carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403906006",,"Metastatic squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403904009",,"Verrucous squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403903003",,"Signet ring squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403902008",,"Adenosquamous carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403901001",,"Acantholytic squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403900000",,"Spindle cell squamous cell carcinoma"
,,"CAN_COD","Codes for relevant malignancies","403922007",,"Balloon cell malignant melanoma"
,,"CAN_COD","Codes for relevant malignancies","404113004",,"Tumor stage mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404106004",,"Lymphomatoid papulosis with Hodgkin's disease"
,,"CAN_COD","Codes for relevant malignancies","404119000",,"Pagetoid reticulosis"
,,"CAN_COD","Codes for relevant malignancies","404118008",,"Syringotropic mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404117003",,"Spongiotic mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404116007",,"Mycosis fungoides with systemic infiltration"
,,"CAN_COD","Codes for relevant malignancies","404121005",,"Generalized pagetoid reticulosis"
,,"CAN_COD","Codes for relevant malignancies","404114005",,"Erythrodermic mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404122003",,"Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia)"
,,"CAN_COD","Codes for relevant malignancies","404112009",,"Granulomatous mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404111002",,"Lymphomatoid papulosis-associated mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404110001",,"Hypomelanotic mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404109006",,"Follicular mucinosis type mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404108003",,"Poikilodermatous mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404040002",,"Malignant Triton tumor"
,,"CAN_COD","Codes for relevant malignancies","404115006",,"Bullous mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404129007",,"CD-30 negative anaplastic large T-cell cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404137004",,"Precursor B-cell lymphoblastic lymphoma involving skin"
,,"CAN_COD","Codes for relevant malignancies","404136008",,"Aggressive natural killer-cell leukemia involving skin"
,,"CAN_COD","Codes for relevant malignancies","404135007",,"Angiocentric natural killer/T-cell malignant lymphoma involving skin"
,,"CAN_COD","Codes for relevant malignancies","404134006",,"Anaplastic large T-cell systemic malignant lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404132005",,"Pleomorphic small/medium-sized cell cutaneous T-cell lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404120006",,"Localized pagetoid reticulosis"
,,"CAN_COD","Codes for relevant malignancies","404130002",,"CD-30 negative pleomorphic large T-cell cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404105000",,"Lymphomatoid papulosis type C (anaplastic large-cell lymphoma-like)"
,,"CAN_COD","Codes for relevant malignancies","404128004",,"CD-30 negative cutaneous T-cell lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404127009",,"CD-30 positive T-immunoblastic cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404126000",,"CD-30 positive pleomorphic large T-cell cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404125001",,"CD-30 positive anaplastic large T-cell cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404124002",,"Leukemic infiltration of skin (T-cell lymphoblastic leukemia)"
,,"CAN_COD","Codes for relevant malignancies","404123008",,"Leukemic infiltration of skin (T-cell prolymphocytic leukemia)"
,,"CAN_COD","Codes for relevant malignancies","404131003",,"CD-30 negative T-immunoblastic cutaneous lymphoma"
,,"CAN_COD","Codes for relevant malignancies","404054005",,"Pleomorphic rhabdomyosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404107008",,"Patch/plaque stage mycosis fungoides"
,,"CAN_COD","Codes for relevant malignancies","404070007",,"Round cell liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404069006",,"Myxoid liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404068003",,"Sclerosing liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404067008",,"Adipocytic liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404072004",,"Dedifferentiated liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404055006",,"Spindle cell rhabdomyosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404073009",,"Spindle cell liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404053004",,"Alveolar rhabdomyosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404052009",,"Botryoid rhabdomyosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404051002",,"Embryonal rhabdomyosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404047004",,"Cutaneous leiomyosarcoma with granular cell change"
,,"CAN_COD","Codes for relevant malignancies","404046008",,"Myxoid leiomyosarcoma of skin"
,,"CAN_COD","Codes for relevant malignancies","402636006",,"Malignant neoplasm of nail apparatus"
,,"CAN_COD","Codes for relevant malignancies","404056007",,"Alveolar soft part sarcoma"
,,"CAN_COD","Codes for relevant malignancies","404089007",,"Extrarenal rhabdoid tumor"
,,"CAN_COD","Codes for relevant malignancies","404104001",,"Lymphomatoid papulosis type B - mycosis fungoides-like"
,,"CAN_COD","Codes for relevant malignancies","404103007",,"Lymphomatoid papulosis type A (CD-30 positive type)"
,,"CAN_COD","Codes for relevant malignancies","404094007",,"Metastasis involving oral cavity"
,,"CAN_COD","Codes for relevant malignancies","404093001",,"Sarcomatous metastasis in skin"
,,"CAN_COD","Codes for relevant malignancies","404092006",,"Carcinomatous metastasis in skin"
,,"CAN_COD","Codes for relevant malignancies","404071006",,"Pleomorphic liposarcoma"
,,"CAN_COD","Codes for relevant malignancies","404090003",,"Malignant infiltration of oral cavity by underlying tumor"
,,"CAN_COD","Codes for relevant malignancies","404041003",,"Malignant granular cell tumor"
,,"CAN_COD","Codes for relevant malignancies","404088004",,"Low-grade fibromyxoid sarcoma"
,,"CAN_COD","Codes for relevant malignancies","404087009",,"Carcinosarcoma of skin"
,,"CAN_COD","Codes for relevant malignancies","404081005",,"Yolk sac tumor"
,,"CAN_COD","Codes for relevant malignancies","404080006",,"Extraskeletal mesenchymal chondrosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404079008",,"Extraskeletal myxoid chondrosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404077005",,"Extraskeletal osteosarcoma"
,,"CAN_COD","Codes for relevant malignancies","404091004",,"Malignant infiltration of skin by underlying tumor"
,,"CAN_COD","Codes for relevant malignancies","371993008",,"Primary malignant neoplasm of lacrimal gland"
,,"CAN_COD","Codes for relevant malignancies","371997009",,"Primary malignant neoplasm of lower gum"
,,"CAN_COD","Codes for relevant malignancies","372101000",,"Carcinoma of extrahepatic bile duct"
,,"CAN_COD","Codes for relevant malignancies","372100004",,"Carcinoma of exocervix"
,,"CAN_COD","Codes for relevant malignancies","371991005",,"Primary malignant neoplasm of hard palate"
,,"CAN_COD","Codes for relevant malignancies","372098004",,"Carcinoma of endocervix"
,,"CAN_COD","Codes for relevant malignancies","372104008",,"Carcinoma of subglottis"
,,"CAN_COD","Codes for relevant malignancies","372096000",,"Carcinoma of male breast"
,,"CAN_COD","Codes for relevant malignancies","372105009",,"Carcinoma of supraglottis"
,,"CAN_COD","Codes for relevant malignancies","372094002",,"Malignant neoplasm of axillary tail of breast"
,,"CAN_COD","Codes for relevant malignancies","372093008",,"Secondary malignant neoplasm of axillary tail of breast"
